customer_id,name,gender,join_date,region,device,num_transactions,total_spent,last_purchase_date
318,"Courtney Martin",M,2023-10-17,"West Virginia",Tablet,0,NULL,NULL
319,"Diane Rojas",M,2024-10-02,Maryland,Tablet,4,1538.86,2025-07-09
320,"Aaron Pineda",F,2022-09-02,Utah,Tablet,0,NULL,NULL
321,"Casey Miller",F,2023-06-20,Nebraska,Mobile,0,NULL,NULL
322,"Brittany Cunningham",M,2025-02-13,Georgia,Tablet,2,1323.48,2025-06-21
323,"Gabriela House",M,2025-02-25,Kansas,Mobile,1,343.35,2024-09-26
324,"Brooke Ford",F,2024-10-16,Delaware,Mobile,2,663.46,2023-12-22
325,"Kristen Phillips",F,2024-01-02,Wyoming,Tablet,1,911.79,2025-01-27
326,"Michelle Brown",F,2023-06-23,Wyoming,Desktop,0,NULL,NULL
327,"Cathy Sherman",M,2024-10-16,"North Dakota",Tablet,3,1334.55,2024-07-09
328,"Amanda Campbell",M,2024-12-13,Delaware,Desktop,0,NULL,NULL
329,"Kelly Gray",F,2022-10-03,Alabama,Desktop,3,1622.55,2025-08-08
330,"Henry Irwin",F,2022-11-18,"New Jersey",Tablet,3,1335.79,2024-12-27
331,"Mr. Dan Fletcher DDS",M,2023-08-21,Virginia,Mobile,3,1783.17,2025-03-21
332,"Katie Morales",M,2025-02-02,Mississippi,Desktop,1,139.26,2024-01-09
333,"Amanda Edwards",M,2024-07-26,Mississippi,Desktop,5,3939.37,2025-07-01
334,"Benjamin Williams",F,2023-09-19,Vermont,Desktop,1,591.04,2025-01-21
335,"Lisa Pierce DDS",F,2024-08-23,"Rhode Island",Tablet,2,1166.66,2024-05-13
336,"Lisa Lozano",F,2024-01-10,Kansas,Desktop,2,1518.28,2025-02-15
337,"Austin Bailey",F,2023-05-03,"New Hampshire",Mobile,0,NULL,NULL
338,"Edward Martin",M,2024-02-02,California,Mobile,1,153.04,2025-04-21
339,"Veronica Monroe",F,2024-10-12,Arizona,Mobile,2,670.29,2025-07-01
340,"John Meadows",M,2022-09-06,Missouri,Tablet,2,1000.83,2025-03-21
341,"Tanya Martin",M,2023-10-14,"New Jersey",Tablet,1,734.50,2025-04-30
342,"Gavin Moore",F,2023-04-25,"New Jersey",Tablet,1,349.66,2024-07-24
343,"Michelle Jackson",M,2025-08-06,Wyoming,Desktop,3,2126.24,2025-04-02
344,"Adam Owens",M,2024-01-21,Kansas,Tablet,1,971.26,2023-11-12
345,"Paula Wheeler",M,2023-02-09,Texas,Desktop,0,NULL,NULL
346,"Gregory Escobar",M,2025-04-24,Colorado,Desktop,2,832.91,2025-05-13
347,"Erik Gibbs",F,2023-09-16,Ohio,Desktop,3,1751.70,2024-08-18
348,"Juan Hill MD",M,2023-08-30,Georgia,Mobile,0,NULL,NULL
349,"Megan Smith",F,2025-04-07,California,Mobile,0,NULL,NULL
350,"Jodi Reynolds",M,2023-07-22,Georgia,Tablet,3,1261.98,2025-07-24
351,"Grant Tanner",M,2025-04-05,Wisconsin,Mobile,2,878.25,2025-04-24
352,"Robert Gray",M,2024-03-07,"South Dakota",Desktop,0,NULL,NULL
353,"Jacob Watson",F,2024-03-11,Idaho,Tablet,0,NULL,NULL
354,"Ronald Rubio",F,2024-10-08,Michigan,Desktop,2,562.70,2025-06-05
355,"Nicholas Lyons",M,2024-03-17,Nevada,Tablet,2,1098.82,2025-02-27
356,"Courtney King",F,2023-02-01,"New Hampshire",Desktop,0,NULL,NULL
357,"Christopher Campbell",M,2024-03-31,"North Carolina",Mobile,1,626.08,2023-12-02
358,"Michelle Kemp",M,2025-04-23,Nebraska,Tablet,0,NULL,NULL
359,"Jeffrey Pierce",M,2022-10-31,Maryland,Tablet,1,690.39,2023-09-13
360,"Jonathan Jackson",M,2023-07-04,Massachusetts,Tablet,3,1030.17,2025-03-10
361,"Brianna Giles",M,2022-10-20,Connecticut,Desktop,3,1550.26,2024-11-30
362,"Brooke Shannon",F,2022-11-01,Wyoming,Tablet,0,NULL,NULL
363,"Tracy Martin",M,2024-10-24,Nevada,Tablet,3,1894.33,2025-07-28
364,"Martin Stephens",F,2023-11-19,"Rhode Island",Mobile,4,1895.85,2025-03-18
365,"Keith Hancock MD",F,2025-01-26,Washington,Mobile,1,86.94,2025-05-22
366,"John Ayala",M,2024-02-28,Hawaii,Desktop,3,2104.32,2025-06-19
367,"Kevin Barrera",F,2022-12-31,Virginia,Desktop,2,787.44,2024-05-09
368,"Amy Henderson",F,2023-04-02,Arizona,Desktop,0,NULL,NULL
369,"Ashley Smith",M,2023-06-19,Michigan,Desktop,2,1450.79,2024-07-07
370,"Theresa Chaney",F,2025-08-19,Pennsylvania,Mobile,2,1359.00,2024-12-10
371,"Joyce Brown",F,2025-07-15,Michigan,Mobile,5,3768.77,2025-02-24
372,"Lacey Andrade",M,2024-09-22,Illinois,Tablet,2,1400.45,2025-04-18
373,"Mrs. Erin Flores",M,2022-11-20,Oklahoma,Desktop,3,2061.11,2025-06-26
374,"Sandra Morgan",M,2023-03-23,Colorado,Tablet,3,1958.72,2025-08-01
375,"Cindy Barber",F,2023-03-30,Idaho,Mobile,0,NULL,NULL
376,"Desiree Lynn",F,2024-09-13,Vermont,Desktop,2,1254.10,2025-05-06
377,"Kevin King",F,2024-12-16,Delaware,Mobile,2,924.39,2025-02-03
378,"Kimberly Brown",M,2025-07-08,Hawaii,Mobile,1,634.30,2025-05-03
379,"Lori Goodwin",M,2024-06-16,"Rhode Island",Mobile,3,1449.53,2025-05-28
380,"Michael Bryant",M,2022-12-13,Virginia,Desktop,1,722.31,2024-03-10
381,"Michael Austin",F,2023-04-15,Indiana,Mobile,3,2017.64,2025-07-12
382,"Richard Juarez",M,2025-02-16,Virginia,Tablet,4,2974.56,2025-03-03
383,"Megan Hunter DDS",F,2025-03-14,"South Carolina",Tablet,3,1384.31,2025-05-30
384,"Tracy Simmons",F,2023-06-01,Colorado,Mobile,3,1446.00,2025-04-16
385,"Michelle Keith",F,2023-10-15,Pennsylvania,Desktop,4,3383.79,2025-07-16
386,"Steven Greene",F,2025-06-19,"South Dakota",Mobile,4,2489.22,2025-08-19
387,"Roberto Gonzalez",F,2025-01-06,Washington,Desktop,2,561.15,2024-09-18
388,"Roberto Huffman",M,2023-10-15,Tennessee,Mobile,0,NULL,NULL
389,"Andrew Duncan",F,2024-12-24,Maine,Mobile,0,NULL,NULL
390,"Betty Hernandez",F,2024-05-25,Georgia,Mobile,2,1003.89,2024-07-01
391,"Christopher Morgan",M,2024-01-07,Oklahoma,Desktop,2,897.75,2024-08-28
392,"Jennifer Smith",M,2023-06-11,Utah,Desktop,0,NULL,NULL
393,"Mrs. Kelly Frazier PhD",M,2025-02-12,Minnesota,Mobile,1,176.00,2025-06-30
394,"Kimberly Werner",F,2024-02-26,Nevada,Tablet,1,493.85,2025-04-12
395,"Aaron Chapman",F,2024-01-01,"Rhode Island",Desktop,2,1235.66,2024-03-04
396,"Jordan Campbell",M,2024-09-21,"North Carolina",Desktop,0,NULL,NULL
397,"Michelle Vargas",M,2023-06-01,Missouri,Mobile,1,829.79,2024-01-25
398,"Hannah Benson",F,2023-03-16,Virginia,Tablet,0,NULL,NULL
399,"Samantha Burke",M,2025-04-09,Ohio,Desktop,2,900.27,2025-04-07
400,"Robert Cervantes",F,2025-03-28,California,Mobile,1,40.91,2024-12-05
401,"Mary Wilkinson",F,2023-08-21,Louisiana,Mobile,1,831.65,2023-12-16
402,"Natalie Mcdowell",M,2024-08-19,"West Virginia",Desktop,1,476.67,2024-12-18
403,"Kevin Wilson",F,2022-09-10,"South Dakota",Mobile,0,NULL,NULL
404,"Karen Brooks",M,2024-08-15,Virginia,Mobile,2,1023.98,2025-02-12
405,"Olivia Taylor",M,2023-09-09,Louisiana,Desktop,2,1465.63,2024-05-20
406,"Luis Ward",F,2023-05-31,Maine,Desktop,1,684.80,2023-12-02
407,"Jose Wu",M,2025-04-03,Massachusetts,Tablet,3,1631.40,2025-04-14
408,"Tracy Davis",M,2024-10-26,Alaska,Mobile,2,1481.36,2024-06-14
409,"Emma Nelson",M,2022-09-08,Minnesota,Desktop,0,NULL,NULL
410,"Jessica Miller",F,2024-04-11,Nebraska,Tablet,1,115.95,2024-02-25
411,"Katherine Vaughn",M,2025-03-24,Nebraska,Desktop,0,NULL,NULL
412,"Glenn Hart",F,2024-06-20,Oregon,Mobile,1,440.48,2024-06-22
413,"Melissa Stewart",M,2023-02-14,Delaware,Mobile,4,1943.12,2025-02-22
414,"Ashley Dominguez",M,2023-06-30,Kansas,Tablet,0,NULL,NULL
415,"Melanie Griffin",F,2024-09-23,"South Carolina",Tablet,1,510.13,2025-07-13
416,"Chris Thompson",F,2023-10-15,Delaware,Tablet,5,2226.92,2025-04-30
417,"Samuel Macdonald",F,2023-03-11,Texas,Tablet,1,288.81,2024-06-19
418,"Jeremy Martin",F,2023-08-28,"South Dakota",Mobile,3,1349.80,2025-01-25
419,"Mark King",M,2024-11-14,Alaska,Desktop,2,688.68,2024-09-15
420,"Dennis Adams",M,2024-10-15,Missouri,Desktop,5,2794.12,2025-06-13
421,"Cody Brown",M,2022-11-01,Kansas,Mobile,4,1748.32,2025-07-23
422,"Craig Bowen",F,2023-05-05,Alaska,Desktop,0,NULL,NULL
423,"David Mayo",F,2023-01-11,Indiana,Desktop,0,NULL,NULL
424,"John Miller",F,2024-10-23,Illinois,Mobile,0,NULL,NULL
425,"Brenda Strong",F,2023-06-02,Montana,Mobile,4,2709.54,2025-01-24
426,"Mitchell Kemp",F,2024-08-29,Indiana,Mobile,2,1281.11,2025-05-29
427,"Eduardo Hendricks",M,2025-01-27,"West Virginia",Mobile,2,1289.65,2025-03-06
428,"Benjamin Curtis",F,2023-01-27,Idaho,Mobile,3,900.48,2024-12-02
429,"Andrea Lee",F,2025-05-06,Kentucky,Desktop,2,955.32,2025-07-20
430,"Robert Fuller",F,2023-03-14,Tennessee,Desktop,2,452.22,2024-12-20
431,"Douglas Carpenter",M,2025-06-08,Wyoming,Tablet,2,929.52,2025-05-13
432,"Carolyn Dixon",M,2023-04-22,"New Hampshire",Mobile,2,1453.99,2025-03-01
433,"Mrs. Megan Adams",F,2025-06-09,Alaska,Mobile,1,864.34,2024-04-01
434,"Shawn Martinez",M,2025-06-14,"South Carolina",Desktop,4,1224.96,2024-11-13
435,"David Anderson",F,2025-07-12,Missouri,Mobile,2,1448.68,2025-04-08
436,"Brittany Christensen",F,2024-06-23,"New Hampshire",Mobile,2,1417.01,2025-07-31
437,"Roy Rose",F,2024-12-01,Arkansas,Desktop,2,1729.56,2025-07-07
438,"Edward Moore",F,2024-03-15,"North Dakota",Tablet,1,428.47,2024-01-31
439,"Elizabeth Silva",M,2024-01-14,Minnesota,Tablet,5,2882.55,2025-08-26
440,"Deborah Grant",M,2024-03-22,Montana,Desktop,1,852.66,2025-02-16
441,"Arthur Knight",F,2024-04-14,Ohio,Tablet,2,452.30,2025-06-30
442,"Dale Oneal",F,2022-10-29,Alabama,Mobile,1,764.50,2023-10-06
443,"Donald Reilly",M,2023-04-01,"New Mexico",Desktop,1,231.43,2025-02-06
444,"James Jackson",M,2025-03-03,Maine,Desktop,1,666.44,2024-11-02
445,"Raymond Long",F,2023-06-19,Massachusetts,Mobile,2,860.51,2024-09-02
446,"Michael Osborne",F,2025-08-22,Indiana,Mobile,5,2361.24,2025-02-20
447,"Amy Martinez",F,2023-05-13,Connecticut,Tablet,1,973.24,2025-05-09
448,"Courtney Garza",F,2024-11-21,Kansas,Mobile,0,NULL,NULL
449,"Amber Paul",F,2022-12-12,Missouri,Mobile,0,NULL,NULL
450,"John Jackson",M,2022-12-18,Ohio,Desktop,1,591.68,2023-11-23
451,"Jill Scott",F,2024-09-09,"South Carolina",Desktop,1,157.75,2024-11-29
452,"Roy Manning",M,2025-03-02,Colorado,Desktop,1,666.11,2024-10-15
453,"Zachary Taylor",F,2025-01-10,"New Jersey",Mobile,2,1002.08,2025-03-15
454,"Justin Williams",F,2023-11-03,Alabama,Tablet,6,1529.72,2025-04-08
455,"Tracy Collins",F,2022-12-29,Kentucky,Desktop,1,908.40,2024-07-23
456,"Kathleen Morris",M,2025-02-09,Kansas,Tablet,0,NULL,NULL
457,"Shane Edwards",M,2023-06-29,Hawaii,Desktop,1,104.66,2023-09-09
458,"Lisa Bond",M,2022-12-06,"Rhode Island",Mobile,1,568.84,2025-06-14
459,"Dana Smith",M,2022-09-27,Nevada,Mobile,0,NULL,NULL
460,"David Gardner",M,2024-06-25,Washington,Tablet,6,2928.96,2025-07-02
461,"Leslie James",F,2025-07-08,Ohio,Mobile,3,1128.98,2025-05-31
462,"Nathan Moore",F,2022-09-20,Delaware,Mobile,1,767.78,2024-08-16
463,"Melissa Ward",F,2025-06-23,"Rhode Island",Tablet,1,651.12,2025-07-02
464,"Kristy Winters",F,2024-10-27,"New Jersey",Desktop,1,887.82,2024-06-21
465,"Todd Banks",F,2023-08-23,Missouri,Tablet,2,1476.35,2025-07-09
466,"Kevin Johnson",M,2024-07-31,Kentucky,Desktop,3,2483.69,2025-04-23
467,"Robert Walton",F,2025-02-09,Kentucky,Tablet,2,533.98,2024-04-28
468,"Cesar Robbins",F,2025-04-10,Maryland,Mobile,1,449.27,2024-12-26
469,"Patricia Vasquez",F,2025-06-25,Wisconsin,Mobile,0,NULL,NULL
470,"Lauren Pierce",F,2023-12-25,Tennessee,Tablet,2,1759.40,2025-07-07
471,"Christopher Miller",M,2022-11-20,Florida,Desktop,0,NULL,NULL
472,"Bryan Adams",F,2025-06-09,"North Carolina",Tablet,0,NULL,NULL
473,"Tracy Frank",F,2025-03-15,Alabama,Mobile,0,NULL,NULL
474,"Diana Cannon",F,2023-07-03,Indiana,Desktop,3,2045.87,2025-08-21
475,"Martha Robertson",F,2024-06-01,Kentucky,Mobile,1,138.60,2023-11-19
476,"Michael Barrett",F,2023-10-24,Delaware,Tablet,3,1519.34,2025-07-31
477,"Laura Miller",M,2023-06-27,Oregon,Tablet,0,NULL,NULL
478,"Joseph Coleman",M,2025-01-24,Wisconsin,Mobile,3,1753.74,2024-10-04
479,"Connie Kim",F,2022-11-15,Florida,Desktop,4,1899.57,2025-05-25
480,"Theresa Fox",M,2023-03-28,Georgia,Desktop,3,1799.53,2025-05-18
481,"Bryan Erickson",M,2022-10-09,Minnesota,Tablet,5,3627.89,2025-08-28
482,"Taylor Daniels",M,2024-10-10,California,Desktop,0,NULL,NULL
483,"Amanda Rodriguez",F,2025-08-05,California,Desktop,2,1323.12,2024-12-20
484,"Sean Jackson",F,2023-11-28,Pennsylvania,Desktop,4,2335.77,2025-06-01
485,"David Vincent",F,2024-12-20,"North Carolina",Desktop,3,2076.60,2025-07-28
486,"Jennifer Chase",M,2022-11-28,Florida,Mobile,4,2146.84,2024-08-24
487,"Jessica Harris",F,2024-03-24,Alabama,Mobile,3,1847.92,2025-05-26
488,"Nicholas Brennan",F,2023-02-25,Kansas,Desktop,1,105.26,2024-09-24
489,"Jeffrey Steele",M,2025-08-06,Indiana,Tablet,5,2083.76,2025-03-06
490,"Jacob Lawrence",F,2022-09-21,"New Jersey",Mobile,3,1184.98,2025-08-10
491,"Rodney Rivera",F,2024-12-23,Oregon,Desktop,3,1398.02,2025-07-28
492,"Debbie Ortiz",M,2024-12-15,Oregon,Tablet,3,1773.15,2024-06-14
493,"Stephanie Butler",M,2025-01-26,Wyoming,Mobile,0,NULL,NULL
494,"Richard Doyle",M,2023-05-02,Vermont,Tablet,2,1246.20,2025-02-26
495,"Arthur Duran",F,2023-06-29,Washington,Mobile,2,959.10,2024-06-23
496,"Melissa Rios",F,2024-08-16,"South Carolina",Mobile,4,1844.72,2025-05-06
497,"Shawn Wade",M,2025-03-29,Colorado,Tablet,2,644.82,2024-11-12
498,"Mrs. Lisa Berger",M,2024-10-18,Wyoming,Tablet,5,2667.00,2025-07-23
499,"Sara Swanson",F,2024-07-06,Alabama,Desktop,2,751.18,2024-04-26
500,"Robert Fleming",F,2025-06-18,Oklahoma,Desktop,7,4103.04,2025-03-16
501,"Brian Harris",M,2025-06-11,"New Jersey",Desktop,1,534.33,2025-08-18
502,"Leah Lee",M,2024-02-18,Tennessee,Desktop,3,851.28,2025-01-14
503,"Joseph Lewis",M,2024-04-28,Wyoming,Desktop,1,651.62,2025-07-08
504,"Maureen Hansen",F,2025-07-21,Colorado,Tablet,3,1892.16,2024-07-13
505,"Tiffany Miller",F,2022-11-30,Alabama,Mobile,2,515.40,2025-06-04
506,"Garrett Nelson",F,2023-02-13,Maine,Tablet,1,18.82,2024-09-25
507,"Carlos Anderson",F,2024-10-14,Ohio,Desktop,1,110.31,2024-06-05
508,"Shannon Hernandez",M,2025-06-11,"New York",Desktop,1,202.87,2024-10-07
509,"Nicholas Taylor",F,2022-12-21,Alaska,Desktop,1,677.94,2024-05-11
510,"Angela Miller",F,2025-08-03,"North Dakota",Desktop,1,632.21,2024-05-09
511,"Mark Young",M,2022-10-22,Montana,Mobile,4,2493.09,2024-06-30
512,"Zachary Ware",M,2023-05-31,Illinois,Desktop,0,NULL,NULL
513,"Brandon Lane",M,2023-05-30,Tennessee,Desktop,1,297.18,2024-12-23
514,"Wendy Phillips",F,2025-02-06,Alabama,Mobile,1,70.12,2025-01-01
515,"William Jackson",F,2025-06-28,California,Tablet,3,1905.81,2024-10-04
516,"Jeffrey Floyd",F,2023-03-05,Missouri,Desktop,2,611.31,2025-04-29
517,"Kelly Thompson",F,2024-03-21,"New Mexico",Mobile,3,1223.62,2024-12-09
518,"Allen Cain",F,2023-06-05,Massachusetts,Mobile,1,25.64,2024-08-25
519,"Eric Meyer",F,2023-01-19,"New Jersey",Desktop,2,440.38,2024-06-18
520,"Charles Perez",M,2022-09-13,Kentucky,Mobile,3,2199.91,2025-08-05
521,"Maria Allen",M,2023-05-31,"South Dakota",Mobile,2,833.06,2025-02-01
522,"Jennifer Johnson",F,2023-05-29,"North Carolina",Tablet,4,1458.16,2025-08-26
523,"Linda Dickerson",M,2023-02-07,Washington,Desktop,6,1074.50,2024-10-23
524,"Edwin Sanchez",M,2023-12-22,Iowa,Mobile,1,808.85,2025-07-18
525,"Allen Wagner",F,2023-03-04,Texas,Mobile,2,363.34,2025-08-04
526,"Thomas Hill",M,2023-08-29,Nevada,Desktop,2,505.49,2025-06-08
527,"Rachel Mueller DDS",M,2023-07-04,Utah,Desktop,1,385.47,2024-11-12
528,"Madison Hansen",F,2024-09-03,Vermont,Mobile,5,2254.21,2025-08-25
529,"Brenda Walters",M,2023-12-27,Arkansas,Mobile,1,794.31,2025-03-12
530,"Kimberly Owens",M,2023-06-07,"North Carolina",Tablet,1,516.46,2024-07-15
531,"Robin Blake",M,2023-03-07,Oregon,Desktop,1,942.68,2024-02-04
532,"Alex Wilson",F,2024-03-07,Oklahoma,Tablet,3,1428.83,2025-07-16
533,"Jessica Young",M,2025-06-28,Michigan,Mobile,1,305.83,2024-12-07
534,"Debbie Silva",M,2022-11-05,Texas,Desktop,3,1673.18,2025-07-03
535,"Tracey Moore",M,2024-06-24,Indiana,Desktop,1,218.73,2024-08-05
536,"Ruth Conner",M,2024-09-19,Texas,Desktop,0,NULL,NULL
537,"Elizabeth Wilkerson",F,2025-07-28,Washington,Mobile,4,2190.39,2025-06-26
538,"Samantha Hoover",M,2022-09-16,Kansas,Desktop,1,350.08,2024-07-21
539,"Stephen Whitaker",M,2023-06-11,"New Hampshire",Tablet,1,129.59,2024-11-07
540,"Diana Colon",F,2024-08-07,Hawaii,Tablet,1,961.01,2024-11-30
541,"Logan Little",F,2022-11-19,Washington,Desktop,0,NULL,NULL
542,"James Mueller",M,2022-11-29,"North Dakota",Desktop,2,1778.96,2024-07-05
543,"Angela Little",M,2024-10-06,Nevada,Tablet,2,1030.26,2024-03-18
544,"Jeffrey Hall",F,2024-06-30,"North Carolina",Tablet,2,1251.66,2025-05-02
545,"Victoria Woods",F,2025-03-10,Kansas,Desktop,2,627.63,2025-06-16
546,"Janet Sampson",M,2022-09-07,"South Carolina",Desktop,4,2090.83,2024-12-27
547,"Melissa Moore",F,2025-06-18,"South Carolina",Mobile,1,927.65,2025-03-01
548,"Robert Davis",F,2023-06-21,"North Dakota",Desktop,0,NULL,NULL
549,"Lawrence Trevino",F,2024-01-06,Vermont,Mobile,2,1286.91,2024-04-06
550,"Mike Church",M,2024-04-29,Connecticut,Desktop,1,545.35,2024-09-23
551,"Susan Richardson",M,2024-09-16,Wisconsin,Mobile,2,1052.62,2025-03-23
552,"Sherry Vega",M,2024-02-11,Idaho,Desktop,1,761.95,2024-09-09
553,"Misty Tucker",F,2022-10-28,Georgia,Mobile,2,1742.30,2024-12-06
554,"Paul Erickson",F,2024-03-01,Tennessee,Desktop,4,2723.71,2024-03-01
555,"Michael Smith",M,2025-03-18,Virginia,Tablet,2,790.49,2025-04-08
556,"Donna Johnson",M,2025-05-05,Utah,Mobile,1,305.67,2024-03-11
557,"Stephen Nguyen",M,2025-04-25,Hawaii,Mobile,3,1882.89,2025-05-11
558,"Amy Baker",F,2024-05-14,"Rhode Island",Tablet,5,2451.31,2025-02-12
559,"Alan Hart",M,2022-09-10,"New York",Desktop,3,2156.52,2025-08-19
560,"Susan Jackson",M,2022-12-11,Louisiana,Desktop,2,522.07,2024-10-01
561,"Jamie Brown",M,2023-12-19,Nevada,Desktop,2,645.91,2025-07-25
562,"Erin Fletcher",M,2023-09-13,"Rhode Island",Desktop,0,NULL,NULL
563,"Justin Robbins",M,2025-04-15,"Rhode Island",Desktop,1,342.06,2023-10-28
564,"Candace Mason",M,2023-07-22,Maryland,Desktop,1,118.02,2023-09-05
565,"Sergio Miller",M,2024-12-11,Georgia,Mobile,3,1190.61,2025-04-03
566,"Bridget Greer",F,2023-11-26,Florida,Mobile,3,1503.95,2024-11-18
567,"Justin Allen",M,2023-02-05,Maryland,Tablet,1,612.79,2024-04-13
568,"Thomas Allen",F,2022-11-05,"West Virginia",Mobile,2,713.95,2025-04-29
569,"Andrew Torres",F,2023-01-10,Wyoming,Desktop,0,NULL,NULL
570,"Kendra Cooper",M,2024-05-21,"New Jersey",Tablet,2,1201.64,2024-10-19
571,"Eric Sanchez",M,2024-11-22,Minnesota,Tablet,3,1758.29,2025-06-21
572,"David Black",M,2023-06-09,Florida,Tablet,2,1191.23,2025-03-16
573,"Charles Oconnor",F,2023-04-15,"South Carolina",Tablet,1,217.23,2025-04-21
574,"Michael Butler",M,2024-05-06,Colorado,Desktop,0,NULL,NULL
575,"Sean Freeman",F,2024-06-02,Connecticut,Mobile,2,588.65,2024-10-08
576,"Rhonda Morris",F,2023-04-30,Washington,Mobile,0,NULL,NULL
577,"Stephen Miller",M,2024-07-26,Wisconsin,Tablet,3,1684.66,2024-04-27
578,"Lori Jones",M,2023-09-19,Kansas,Mobile,3,910.14,2025-07-06
579,"Matthew Glass",M,2023-03-30,Texas,Tablet,1,563.50,2025-05-29
580,"Eric Gregory",F,2024-01-10,Iowa,Tablet,3,1843.98,2025-04-27
581,"Barbara Lutz",F,2025-06-26,"Rhode Island",Tablet,2,1002.57,2024-07-25
582,"Marvin Singh",M,2024-07-10,California,Mobile,4,1672.10,2024-10-30
583,"Kevin Harrison",F,2025-06-25,Oregon,Tablet,1,826.67,2025-05-12
584,"James Johnson",M,2023-06-18,Kentucky,Desktop,0,NULL,NULL
585,"Paul Leblanc",F,2024-10-21,Kentucky,Desktop,3,1360.18,2025-02-26
586,"Anthony Hudson",M,2023-11-15,Massachusetts,Desktop,3,1905.45,2025-06-28
587,"Wendy Nelson",F,2024-12-04,Idaho,Tablet,3,1233.07,2025-04-18
588,"Tyler Johnston",F,2024-05-21,"North Dakota",Desktop,1,995.47,2024-03-22
589,"Bridget Smith",M,2025-06-20,"Rhode Island",Desktop,2,804.31,2024-09-23
590,"Ricardo Mcpherson",M,2024-03-16,Iowa,Tablet,2,681.09,2025-07-19
591,"Darren Foster",F,2022-11-27,"South Dakota",Tablet,2,1838.98,2024-12-12
592,"Kevin Duncan",F,2023-03-28,Indiana,Tablet,0,NULL,NULL
593,"Jeffrey Harris",M,2023-04-24,Washington,Desktop,4,2716.05,2025-04-29
594,"Corey Conrad",F,2023-08-21,"South Dakota",Desktop,2,892.47,2024-05-29
595,"Dana Davis",F,2022-10-01,Ohio,Tablet,0,NULL,NULL
596,"Nancy Graham DVM",F,2023-10-31,Michigan,Desktop,1,87.59,2024-11-14
597,"Scott Chavez",M,2025-03-01,Washington,Mobile,1,160.50,2025-08-12
598,"Angela Smith",F,2025-06-16,"New Hampshire",Tablet,2,1204.79,2025-06-07
599,"Theresa Day",M,2024-12-23,Nevada,Desktop,4,1072.42,2025-04-04
600,"John Atkinson",M,2024-10-18,Connecticut,Mobile,5,2430.47,2025-05-09
601,"Bonnie Lucero",F,2024-11-21,Idaho,Mobile,1,344.19,2024-10-22
602,"David Johnston",M,2024-09-08,Massachusetts,Desktop,0,NULL,NULL
603,"Marc Hahn",M,2022-11-18,Florida,Desktop,1,159.59,2024-12-10
604,"Claudia Morris",F,2025-04-04,Florida,Tablet,3,1316.73,2025-07-20
605,"Keith Armstrong",M,2023-06-19,"South Dakota",Tablet,3,1023.38,2025-05-21
606,"Katie White",M,2024-06-14,Maine,Tablet,3,1530.27,2025-06-09
607,"Carla Hall",M,2024-06-18,"West Virginia",Desktop,2,1275.16,2023-09-26
608,"Jennifer Smith",F,2024-11-09,Missouri,Mobile,2,752.87,2024-11-10
609,"Sheila Zavala",M,2024-08-01,Colorado,Tablet,2,495.20,2024-07-30
610,"Rachael Miller",F,2024-08-04,Hawaii,Tablet,2,1582.55,2025-01-04
611,"Bobby Robinson",F,2024-09-02,Iowa,Desktop,0,NULL,NULL
612,"Pamela Bennett",M,2024-12-13,"West Virginia",Mobile,3,2216.55,2023-10-27
613,"Daniel Fuller",F,2024-04-01,"South Dakota",Mobile,4,770.79,2025-04-04
614,"Jennifer Turner",M,2023-11-05,Utah,Tablet,2,1303.00,2025-04-19
615,"Bradley Macias",F,2024-10-21,Arkansas,Mobile,4,1427.53,2025-07-08
616,"Sarah Edwards",M,2024-11-09,Arizona,Desktop,3,576.17,2025-06-01
617,"Bruce Wilson",F,2024-05-03,Washington,Tablet,2,764.03,2024-11-25
618,"Mark Glass",M,2025-02-22,Kentucky,Mobile,4,2009.98,2025-05-23
619,"Emily Griffin",M,2024-03-19,Utah,Desktop,0,NULL,NULL
620,"Maureen Bell",F,2022-10-21,Ohio,Tablet,0,NULL,NULL
621,"Deborah Key",F,2024-07-17,Ohio,Mobile,2,861.90,2024-06-15
622,"Theodore Hudson",M,2023-05-25,"North Dakota",Tablet,1,166.39,2024-10-09
623,"Crystal Sanchez",M,2024-03-10,Utah,Desktop,2,1133.40,2025-05-30
624,"Deborah Perkins",F,2024-05-21,Illinois,Tablet,5,3742.04,2025-04-30
625,"James Maynard",M,2024-08-15,Oregon,Tablet,1,885.61,2024-07-19
626,"Chelsea Andrews",F,2024-11-25,"West Virginia",Mobile,1,282.82,2024-09-20
627,"Chelsea Harrison",M,2024-12-21,Louisiana,Desktop,2,862.25,2025-02-28
628,"Deborah Davis",F,2023-01-24,Virginia,Mobile,3,2032.17,2024-07-09
629,"Caleb Morales",M,2023-08-29,Connecticut,Tablet,2,336.03,2024-12-28
630,"Darius Johnson",M,2024-09-22,Colorado,Desktop,1,388.91,2023-12-11
631,"Thomas Adams",F,2022-10-01,"North Carolina",Tablet,1,244.77,2024-01-31
632,"Amanda Sanchez",M,2023-12-10,Maine,Mobile,1,49.62,2024-05-04
633,"Vicki Osborne",F,2024-03-15,Florida,Mobile,4,1569.44,2025-07-27
634,"Kenneth Smith",M,2024-07-21,Delaware,Tablet,4,1070.81,2025-05-17
635,"Lucas Bailey",F,2024-07-29,California,Tablet,3,1335.67,2025-02-06
